source_ip_address,source_port_number,destination_ip_address,destination_port_number,is_ack,destination_mac_address,acknowledge_number,is_rst,is_cwr,is_fin,total_ip_packet_length,window_size,network_protocol,is_psh,is_syn,is_urg,transport_protocol,ttl,ip_identifier,sequence_number,is_ece,source_mac_address,attack_flag,attack_step,attack_name
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353546069,0,0,0,52,512,IP,0,0,0,TCP,64,19787,4042358408,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353546069,0,0,0,309,512,IP,1,0,0,TCP,64,19788,4042358408,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41066,1,00:00:00:00:00:00,4042358665,0,0,0,52,510,IP,0,0,0,TCP,64,7519,2353546069,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41066,1,00:00:00:00:00:00,4042358665,0,0,0,1183,512,IP,1,0,0,TCP,64,7520,2353546069,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353547200,0,0,0,52,504,IP,0,0,0,TCP,64,19789,4042358665,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353547200,0,0,0,958,512,IP,1,0,0,TCP,64,19790,4042358665,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353547200,0,0,0,209,512,IP,1,0,0,TCP,64,19791,4042359571,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41066,1,00:00:00:00:00:00,4042359728,0,0,0,52,504,IP,0,0,0,TCP,64,7521,2353547200,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41066,1,00:00:00:00:00:00,4042359728,0,0,0,595,507,IP,1,0,0,TCP,64,7522,2353547200,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41066,1,00:00:00:00:00:00,4042359728,0,0,1,1298,512,IP,1,0,0,TCP,64,7523,2353547743,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353548990,0,0,0,52,503,IP,0,0,0,TCP,64,19792,4042359728,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41066,127.0.0.1,7443,1,00:00:00:00:00:00,2353548990,0,0,1,52,512,IP,0,0,0,TCP,64,19793,4042359728,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41066,1,00:00:00:00:00:00,4042359729,0,0,0,52,512,IP,0,0,0,TCP,64,0,2353548990,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,25689,2444326854,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444326855,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3322808322,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322808323,0,0,0,52,512,IP,0,0,0,TCP,64,25690,2444326855,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322808323,0,0,0,309,512,IP,1,0,0,TCP,64,25691,2444326855,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444327112,0,0,0,52,510,IP,0,0,0,TCP,64,43255,3322808323,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444327112,0,0,0,1184,512,IP,1,0,0,TCP,64,43256,3322808323,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322809455,0,0,0,52,504,IP,0,0,0,TCP,64,25692,2444327112,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322809455,0,0,0,957,512,IP,1,0,0,TCP,64,25693,2444327112,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322809455,0,0,0,203,512,IP,1,0,0,TCP,64,25694,2444328017,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444328168,0,0,0,52,504,IP,0,0,0,TCP,64,43257,3322809455,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444328168,0,0,0,595,507,IP,1,0,0,TCP,64,43258,3322809455,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444328168,0,0,1,1099,512,IP,1,0,0,TCP,64,43259,3322809998,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322811046,0,0,0,52,503,IP,0,0,0,TCP,64,25695,2444328168,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41070,127.0.0.1,7443,1,00:00:00:00:00:00,3322811046,0,0,1,52,512,IP,0,0,0,TCP,64,25696,2444328168,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41070,1,00:00:00:00:00:00,2444328169,0,0,0,52,512,IP,0,0,0,TCP,64,0,3322811046,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,38624,2888717640,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888717641,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2042811479,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042811480,0,0,0,52,512,IP,0,0,0,TCP,64,38625,2888717641,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042811480,0,0,0,309,512,IP,1,0,0,TCP,64,38626,2888717641,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888717898,0,0,0,52,510,IP,0,0,0,TCP,64,16911,2042811480,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888717898,0,0,0,1183,512,IP,1,0,0,TCP,64,16912,2042811480,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042812611,0,0,0,52,504,IP,0,0,0,TCP,64,38627,2888717898,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042812611,0,0,0,957,512,IP,1,0,0,TCP,64,38628,2888717898,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042812611,0,0,0,203,512,IP,1,0,0,TCP,64,38629,2888718803,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888718954,0,0,0,52,504,IP,0,0,0,TCP,64,16913,2042812611,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888718954,0,0,0,595,507,IP,1,0,0,TCP,64,16914,2042812611,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888718954,0,0,1,1381,512,IP,1,0,0,TCP,64,16915,2042813154,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042814484,0,0,0,52,502,IP,0,0,0,TCP,64,38630,2888718954,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41072,127.0.0.1,7443,1,00:00:00:00:00:00,2042814484,0,0,1,52,512,IP,0,0,0,TCP,64,38631,2888718954,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41072,1,00:00:00:00:00:00,2888718955,0,0,0,52,512,IP,0,0,0,TCP,64,0,2042814484,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,50651,4097446895,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097446896,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2266426292,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266426293,0,0,0,52,512,IP,0,0,0,TCP,64,50652,4097446896,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266426293,0,0,0,309,512,IP,1,0,0,TCP,64,50653,4097446896,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097447153,0,0,0,52,510,IP,0,0,0,TCP,64,13166,2266426293,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097447153,0,0,0,1184,512,IP,1,0,0,TCP,64,13167,2266426293,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266427425,0,0,0,52,504,IP,0,0,0,TCP,64,50654,4097447153,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266427425,0,0,0,959,512,IP,1,0,0,TCP,64,50655,4097447153,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266427425,0,0,0,203,512,IP,1,0,0,TCP,64,50656,4097448060,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097448211,0,0,0,52,504,IP,0,0,0,TCP,64,13168,2266427425,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097448211,0,0,0,595,507,IP,1,0,0,TCP,64,13169,2266427425,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097448211,0,0,1,1381,512,IP,1,0,0,TCP,64,13170,2266427968,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266429298,0,0,0,52,502,IP,0,0,0,TCP,64,50657,4097448211,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41074,127.0.0.1,7443,1,00:00:00:00:00:00,2266429298,0,0,1,52,512,IP,0,0,0,TCP,64,50658,4097448211,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41074,1,00:00:00:00:00:00,4097448212,0,0,0,52,512,IP,0,0,0,TCP,64,0,2266429298,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,18096,2847382994,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847382995,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1574897887,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574897888,0,0,0,52,512,IP,0,0,0,TCP,64,18097,2847382995,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574897888,0,0,0,309,512,IP,1,0,0,TCP,64,18098,2847382995,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847383252,0,0,0,52,510,IP,0,0,0,TCP,64,33915,1574897888,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847383252,0,0,0,1184,512,IP,1,0,0,TCP,64,33916,1574897888,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574899020,0,0,0,52,504,IP,0,0,0,TCP,64,18099,2847383252,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574899020,0,0,0,958,512,IP,1,0,0,TCP,64,18100,2847383252,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574899020,0,0,0,209,512,IP,1,0,0,TCP,64,18101,2847384158,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847384315,0,0,0,52,504,IP,0,0,0,TCP,64,33917,1574899020,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847384315,0,0,0,595,507,IP,1,0,0,TCP,64,33918,1574899020,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847384315,0,0,1,1101,512,IP,1,0,0,TCP,64,33919,1574899563,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574900613,0,0,0,52,503,IP,0,0,0,TCP,64,18102,2847384315,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41090,127.0.0.1,7443,1,00:00:00:00:00:00,1574900613,0,0,1,52,512,IP,0,0,0,TCP,64,18103,2847384315,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41090,1,00:00:00:00:00:00,2847384316,0,0,0,52,512,IP,0,0,0,TCP,64,0,1574900613,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,36588,2406657789,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406657790,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3181515652,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181515653,0,0,0,52,512,IP,0,0,0,TCP,64,36589,2406657790,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181515653,0,0,0,309,512,IP,1,0,0,TCP,64,36590,2406657790,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406658047,0,0,0,52,510,IP,0,0,0,TCP,64,12998,3181515653,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406658047,0,0,0,1182,512,IP,1,0,0,TCP,64,12999,3181515653,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181516783,0,0,0,52,504,IP,0,0,0,TCP,64,36591,2406658047,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181516783,0,0,0,957,512,IP,1,0,0,TCP,64,36592,2406658047,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181516783,0,0,0,209,512,IP,1,0,0,TCP,64,36593,2406658952,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406659109,0,0,0,52,504,IP,0,0,0,TCP,64,13000,3181516783,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406659109,0,0,0,595,507,IP,1,0,0,TCP,64,13001,3181516783,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406659109,0,0,1,1101,512,IP,1,0,0,TCP,64,13002,3181517326,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181518376,0,0,0,52,503,IP,0,0,0,TCP,64,36594,2406659109,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41100,127.0.0.1,7443,1,00:00:00:00:00:00,3181518376,0,0,1,52,512,IP,0,0,0,TCP,64,36595,2406659109,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41100,1,00:00:00:00:00:00,2406659110,0,0,0,52,512,IP,0,0,0,TCP,64,0,3181518376,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,52038,82273897,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82273898,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2417198108,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417198109,0,0,0,52,512,IP,0,0,0,TCP,64,52039,82273898,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417198109,0,0,0,309,512,IP,1,0,0,TCP,64,52040,82273898,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82274155,0,0,0,52,510,IP,0,0,0,TCP,64,59140,2417198109,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82274155,0,0,0,1183,512,IP,1,0,0,TCP,64,59141,2417198109,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417199240,0,0,0,52,504,IP,0,0,0,TCP,64,52041,82274155,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417199240,0,0,0,959,512,IP,1,0,0,TCP,64,52042,82274155,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417199240,0,0,0,209,512,IP,1,0,0,TCP,64,52043,82275062,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82275219,0,0,0,52,504,IP,0,0,0,TCP,64,59142,2417199240,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82275219,0,0,0,595,507,IP,1,0,0,TCP,64,59143,2417199240,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82275219,0,0,1,1298,512,IP,1,0,0,TCP,64,59144,2417199783,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417201030,0,0,0,52,503,IP,0,0,0,TCP,64,52044,82275219,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41110,127.0.0.1,7443,1,00:00:00:00:00:00,2417201030,0,0,1,52,512,IP,0,0,0,TCP,64,52045,82275219,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41110,1,00:00:00:00:00:00,82275220,0,0,0,52,512,IP,0,0,0,TCP,64,0,2417201030,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,32362,2935093735,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935093736,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1380573336,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380573337,0,0,0,52,512,IP,0,0,0,TCP,64,32363,2935093736,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380573337,0,0,0,309,512,IP,1,0,0,TCP,64,32364,2935093736,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935093993,0,0,0,52,510,IP,0,0,0,TCP,64,54341,1380573337,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935093993,0,0,0,1183,512,IP,1,0,0,TCP,64,54342,1380573337,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380574468,0,0,0,52,504,IP,0,0,0,TCP,64,32365,2935093993,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380574468,0,0,0,958,512,IP,1,0,0,TCP,64,32366,2935093993,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380574468,0,0,0,203,512,IP,1,0,0,TCP,64,32367,2935094899,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935095050,0,0,0,52,504,IP,0,0,0,TCP,64,54343,1380574468,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935095050,0,0,0,595,507,IP,1,0,0,TCP,64,54344,1380574468,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935095050,0,0,1,1099,512,IP,1,0,0,TCP,64,54345,1380575011,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380576059,0,0,0,52,503,IP,0,0,0,TCP,64,32368,2935095050,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52816,127.0.0.1,7443,1,00:00:00:00:00:00,1380576059,0,0,1,52,512,IP,0,0,0,TCP,64,32369,2935095050,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52816,1,00:00:00:00:00:00,2935095051,0,0,0,52,512,IP,0,0,0,TCP,64,0,1380576059,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,38969,1322347552,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322347553,0,0,0,60,65483,IP,0,0,0,TCP,64,0,205515989,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205515990,0,0,0,52,512,IP,0,0,0,TCP,64,38970,1322347553,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205515990,0,0,0,309,512,IP,1,0,0,TCP,64,38971,1322347553,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322347810,0,0,0,52,510,IP,0,0,0,TCP,64,63909,205515990,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322347810,0,0,0,1184,512,IP,1,0,0,TCP,64,63910,205515990,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205517122,0,0,0,52,504,IP,0,0,0,TCP,64,38972,1322347810,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205517122,0,0,0,957,512,IP,1,0,0,TCP,64,38973,1322347810,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205517122,0,0,0,203,512,IP,1,0,0,TCP,64,38974,1322348715,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322348866,0,0,0,52,504,IP,0,0,0,TCP,64,63911,205517122,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322348866,0,0,0,595,507,IP,1,0,0,TCP,64,63912,205517122,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322348866,0,0,1,1381,512,IP,1,0,0,TCP,64,63913,205517665,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205518995,0,0,0,52,502,IP,0,0,0,TCP,64,38975,1322348866,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52828,127.0.0.1,7443,1,00:00:00:00:00:00,205518995,0,0,1,52,512,IP,0,0,0,TCP,64,38976,1322348866,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52828,1,00:00:00:00:00:00,1322348867,0,0,0,52,512,IP,0,0,0,TCP,64,0,205518995,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52844,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,47956,2533066725,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52844,1,00:00:00:00:00:00,2533066726,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3302236652,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52844,127.0.0.1,7443,1,00:00:00:00:00:00,3302236653,0,0,0,52,512,IP,0,0,0,TCP,64,47957,2533066726,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52844,127.0.0.1,7443,1,00:00:00:00:00:00,3302236653,0,0,0,309,512,IP,1,0,0,TCP,64,47958,2533066726,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52844,1,00:00:00:00:00:00,2533066983,0,0,0,52,510,IP,0,0,0,TCP,64,6315,3302236653,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52844,1,00:00:00:00:00:00,2533066983,0,0,0,1184,512,IP,1,0,0,TCP,64,6316,3302236653,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52844,127.0.0.1,7443,1,00:00:00:00:00:00,3302237785,0,0,0,52,504,IP,0,0,0,TCP,64,47959,2533066983,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52844,127.0.0.1,7443,1,00:00:00:00:00:00,3302237785,0,0,0,957,512,IP,1,0,0,TCP,64,47960,2533066983,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52844,127.0.0.1,7443,1,00:00:00:00:00:00,3302237785,0,0,0,203,512,IP,1,0,0,TCP,64,47961,2533067888,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52844,1,00:00:00:00:00:00,2533068039,0,0,0,52,504,IP,0,0,0,TCP,64,6317,3302237785,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52844,1,00:00:00:00:00:00,2533068039,0,0,0,595,507,IP,1,0,0,TCP,64,6318,3302237785,0,00:00:00:00:00:00,0,benign,normal
